step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767425342,1767425357,15,success
HEALTH_CHECK_1,1767425359,1767425383,24,success
HEALTH_CHECK_2,1767425386,1767425418,32,success
HEALTH_CHECK_3,1767425421,1767425447,26,success
NODE_SIMULATION,1767425450,1767425610,160,success
INTERIM_HEALTH_CHECK,1767425613,1767425642,29,success
RACK_SIMULATION,1767425645,1767426004,359,success
FINAL_HEALTH_CHECK,1767426007,1767426038,31,success
FINAL_HEALTH_CHECK,1767426041,1767426062,21,success
