step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767427776,1767427797,21,success
HEALTH_CHECK_2,1767427827,1767427858,31,success
HEALTH_CHECK_3,1767427861,1767427885,24,success
HEALTH_CHECK_1,1767427800,1767427824,24,success
NODE_SIMULATION,1767427888,1767428048,160,success
INTERIM_HEALTH_CHECK,1767428051,1767428078,27,success
RACK_SIMULATION,1767428081,1767428439,358,success
FINAL_HEALTH_CHECK,1767428443,1767428467,24,success
FINAL_HEALTH_CHECK,1767428470,1767428485,15,success
