step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767456208,1767456222,14,success
HEALTH_CHECK_3,1767456255,1767456283,28,success
HEALTH_CHECK_1,1767456286,1767456316,30,success
HEALTH_CHECK_2,1767456225,1767456251,26,success
NODE_SIMULATION,1767456319,1767456482,163,success
INTERIM_HEALTH_CHECK,1767456485,1767456513,28,success
RACK_SIMULATION,1767456515,1767456880,365,success
FINAL_HEALTH_CHECK,1767456882,1767456910,28,success
FINAL_HEALTH_CHECK,1767456913,1767456930,17,success
