step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767466478,1767466491,13,success
HEALTH_CHECK_1,1767466520,1767466543,23,success
HEALTH_CHECK_2,1767466493,1767466518,25,success
HEALTH_CHECK_3,1767466546,1767466570,24,success
NODE_SIMULATION,1767466573,1767466731,158,success
INTERIM_HEALTH_CHECK,1767466735,1767466758,23,success
RACK_SIMULATION,1767466761,1767467119,358,success
FINAL_HEALTH_CHECK,1767467122,1767467144,22,success
FINAL_HEALTH_CHECK,1767467147,1767467160,13,success
