step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767468812,1767468826,14,success
HEALTH_CHECK_1,1767468828,1767468852,24,success
HEALTH_CHECK_2,1767468881,1767468904,23,success
HEALTH_CHECK_3,1767468855,1767468878,23,success
NODE_SIMULATION,1767468907,1767469065,158,success
INTERIM_HEALTH_CHECK,1767469068,1767469091,23,success
RACK_SIMULATION,1767469094,1767469451,357,success
FINAL_HEALTH_CHECK,1767469454,1767469479,25,success
FINAL_HEALTH_CHECK,1767469482,1767469495,13,success
