step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767420488,1767420513,25,success
HEALTH_CHECK_2,1767420544,1767420569,25,success
HEALTH_CHECK_1,1767420571,1767420600,29,success
HEALTH_CHECK_3,1767420516,1767420541,25,success
NODE_SIMULATION,1767420603,1767420762,159,success
INTERIM_HEALTH_CHECK,1767420765,1767420788,23,success
RACK_SIMULATION,1767420791,1767421153,362,success
FINAL_HEALTH_CHECK,1767421156,1767421180,24,success
FINAL_HEALTH_CHECK,1767421183,1767421197,14,success
