step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767453783,1767453806,23,success
HEALTH_CHECK_2,1767453809,1767453833,24,success
HEALTH_CHECK_1,1767453868,1767453897,29,success
HEALTH_CHECK_3,1767453836,1767453865,29,success
NODE_SIMULATION,1767453899,1767454063,164,success
INTERIM_HEALTH_CHECK,1767454066,1767454097,31,success
RACK_SIMULATION,1767454099,1767454460,361,success
FINAL_HEALTH_CHECK,1767454463,1767454493,30,success
FINAL_HEALTH_CHECK,1767454495,1767454512,17,success
