step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767424532,1767424549,17,success
HEALTH_CHECK_2,1767424577,1767424603,26,success
HEALTH_CHECK_1,1767424551,1767424574,23,success
HEALTH_CHECK_3,1767424606,1767424630,24,success
NODE_SIMULATION,1767424633,1767424793,160,success
INTERIM_HEALTH_CHECK,1767424797,1767424827,30,success
RACK_SIMULATION,1767424830,1767425192,362,success
FINAL_HEALTH_CHECK,1767425196,1767425228,32,success
FINAL_HEALTH_CHECK,1767425231,1767425250,19,success
