step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767457827,1767457840,13,success
HEALTH_CHECK_3,1767457869,1767457893,24,success
HEALTH_CHECK_2,1767457843,1767457866,23,success
HEALTH_CHECK_1,1767457896,1767457922,26,success
NODE_SIMULATION,1767457925,1767458088,163,success
INTERIM_HEALTH_CHECK,1767458091,1767458118,27,success
RACK_SIMULATION,1767458120,1767458481,361,success
FINAL_HEALTH_CHECK,1767458483,1767458509,26,success
FINAL_HEALTH_CHECK,1767458512,1767458533,21,success
