step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767422914,1767422927,13,success
HEALTH_CHECK_3,1767422963,1767422990,27,success
HEALTH_CHECK_2,1767422930,1767422960,30,success
HEALTH_CHECK_1,1767422993,1767423017,24,success
NODE_SIMULATION,1767423020,1767423185,165,success
INTERIM_HEALTH_CHECK,1767423189,1767423225,36,success
RACK_SIMULATION,1767423227,1767423589,362,success
FINAL_HEALTH_CHECK,1767423592,1767423617,25,success
FINAL_HEALTH_CHECK,1767423620,1767423634,14,success
