step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767475064,1767475078,14,success
HEALTH_CHECK_3,1767475081,1767475105,24,success
HEALTH_CHECK_2,1767475133,1767475157,24,success
HEALTH_CHECK_1,1767475108,1767475131,23,success
NODE_SIMULATION,1767475160,1767475317,157,success
INTERIM_HEALTH_CHECK,1767475320,1767475344,24,success
RACK_SIMULATION,1767475347,1767475706,359,success
FINAL_HEALTH_CHECK,1767475708,1767475733,25,success
FINAL_HEALTH_CHECK,1767475736,1767475750,14,success
