step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767458605,1767458628,23,success
HEALTH_CHECK_3,1767458658,1767458682,24,success
HEALTH_CHECK_1,1767458685,1767458714,29,success
HEALTH_CHECK_2,1767458630,1767458655,25,success
NODE_SIMULATION,1767458717,1767458877,160,success
INTERIM_HEALTH_CHECK,1767458880,1767458901,21,success
RACK_SIMULATION,1767458904,1767459264,360,success
FINAL_HEALTH_CHECK,1767459267,1767459293,26,success
FINAL_HEALTH_CHECK,1767459296,1767459310,14,success
