step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767465701,1767465715,14,success
HEALTH_CHECK_3,1767465718,1767465742,24,success
HEALTH_CHECK_2,1767465771,1767465796,25,success
HEALTH_CHECK_1,1767465745,1767465768,23,success
NODE_SIMULATION,1767465798,1767465959,161,success
INTERIM_HEALTH_CHECK,1767465962,1767465987,25,success
RACK_SIMULATION,1767465990,1767466350,360,success
FINAL_HEALTH_CHECK,1767466353,1767466377,24,success
FINAL_HEALTH_CHECK,1767466380,1767466393,13,success
