step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767488276,1767488294,18,success
HEALTH_CHECK_3,1767488297,1767488322,25,success
HEALTH_CHECK_2,1767488325,1767488349,24,success
HEALTH_CHECK_1,1767488352,1767488377,25,success
NODE_SIMULATION,1767488380,1767488539,159,success
INTERIM_HEALTH_CHECK,1767488542,1767488567,25,success
RACK_SIMULATION,1767488569,1767488929,360,success
FINAL_HEALTH_CHECK,1767488931,1767488956,25,success
FINAL_HEALTH_CHECK,1767488959,1767488974,15,success
