step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767468033,1767468047,14,success
HEALTH_CHECK_2,1767468050,1767468074,24,success
HEALTH_CHECK_3,1767468077,1767468101,24,success
HEALTH_CHECK_1,1767468104,1767468128,24,success
NODE_SIMULATION,1767468131,1767468288,157,success
INTERIM_HEALTH_CHECK,1767468291,1767468315,24,success
RACK_SIMULATION,1767468317,1767468677,360,success
FINAL_HEALTH_CHECK,1767468681,1767468706,25,success
FINAL_HEALTH_CHECK,1767468709,1767468724,15,success
