step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767418063,1767418077,14,success
HEALTH_CHECK_1,1767418080,1767418104,24,success
HEALTH_CHECK_3,1767418106,1767418139,33,success
HEALTH_CHECK_2,1767418142,1767418172,30,success
NODE_SIMULATION,1767418175,1767418340,165,success
INTERIM_HEALTH_CHECK,1767418343,1767418370,27,success
RACK_SIMULATION,1767418373,1767418735,362,success
FINAL_HEALTH_CHECK,1767418738,1767418767,29,success
FINAL_HEALTH_CHECK,1767418770,1767418801,31,success
