step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767448870,1767448901,31,success
HEALTH_CHECK_3,1767448962,1767448987,25,success
HEALTH_CHECK_1,1767448935,1767448960,25,success
HEALTH_CHECK_2,1767448904,1767448932,28,success
NODE_SIMULATION,1767448989,1767449157,168,success
INTERIM_HEALTH_CHECK,1767449160,1767449188,28,success
RACK_SIMULATION,1767449191,1767449551,360,success
FINAL_HEALTH_CHECK,1767449554,1767449578,24,success
FINAL_HEALTH_CHECK,1767449581,1767449595,14,success
