step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767461810,1767461824,14,success
HEALTH_CHECK_3,1767461827,1767461850,23,success
HEALTH_CHECK_1,1767461852,1767461876,24,success
HEALTH_CHECK_2,1767461879,1767461906,27,success
NODE_SIMULATION,1767461908,1767462072,164,success
INTERIM_HEALTH_CHECK,1767462075,1767462098,23,success
RACK_SIMULATION,1767462101,1767462460,359,success
FINAL_HEALTH_CHECK,1767462463,1767462490,27,success
FINAL_HEALTH_CHECK,1767462492,1767462508,16,success
