step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767460193,1767460207,14,success
HEALTH_CHECK_2,1767460210,1767460234,24,success
HEALTH_CHECK_1,1767460237,1767460264,27,success
HEALTH_CHECK_3,1767460267,1767460290,23,success
NODE_SIMULATION,1767460293,1767460455,162,success
INTERIM_HEALTH_CHECK,1767460458,1767460502,44,success
RACK_SIMULATION,1767460505,1767460869,364,success
FINAL_HEALTH_CHECK,1767460874,1767460920,46,success
FINAL_HEALTH_CHECK,1767460923,1767460937,14,success
