step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767478173,1767478186,13,success
HEALTH_CHECK_3,1767478244,1767478269,25,success
HEALTH_CHECK_1,1767478189,1767478213,24,success
HEALTH_CHECK_2,1767478216,1767478241,25,success
NODE_SIMULATION,1767478272,1767478430,158,success
INTERIM_HEALTH_CHECK,1767478433,1767478458,25,success
RACK_SIMULATION,1767478460,1767478819,359,success
FINAL_HEALTH_CHECK,1767478822,1767478846,24,success
FINAL_HEALTH_CHECK,1767478848,1767478862,14,success
