step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767408849,1767408863,14,success
HEALTH_CHECK_3,1767408976,1767409024,48,success
HEALTH_CHECK_2,1767408866,1767408920,54,success
HEALTH_CHECK_1,1767408923,1767408973,50,success
NODE_SIMULATION,1767409027,1767409234,207,success
INTERIM_HEALTH_CHECK,1767409236,1767409314,78,success
RACK_SIMULATION,1767409316,1767409721,405,success
FINAL_HEALTH_CHECK,1767409725,1767409776,51,success
FINAL_HEALTH_CHECK,1767409779,1767409795,16,success
