step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767448059,1767448073,14,success
HEALTH_CHECK_1,1767448076,1767448111,35,success
HEALTH_CHECK_3,1767448114,1767448153,39,success
HEALTH_CHECK_2,1767448156,1767448182,26,success
NODE_SIMULATION,1767448185,1767448348,163,success
INTERIM_HEALTH_CHECK,1767448352,1767448376,24,success
RACK_SIMULATION,1767448379,1767448739,360,success
FINAL_HEALTH_CHECK,1767448742,1767448768,26,success
FINAL_HEALTH_CHECK,1767448771,1767448794,23,success
