step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767485943,1767485957,14,success
HEALTH_CHECK_1,1767485960,1767485985,25,success
HEALTH_CHECK_3,1767485988,1767486011,23,success
HEALTH_CHECK_2,1767486013,1767486036,23,success
NODE_SIMULATION,1767486038,1767486197,159,success
INTERIM_HEALTH_CHECK,1767486201,1767486226,25,success
RACK_SIMULATION,1767486229,1767486590,361,success
FINAL_HEALTH_CHECK,1767486593,1767486617,24,success
FINAL_HEALTH_CHECK,1767486620,1767486633,13,success
