step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767416446,1767416468,22,success
HEALTH_CHECK_3,1767416470,1767416499,29,success
HEALTH_CHECK_1,1767416530,1767416557,27,success
HEALTH_CHECK_2,1767416502,1767416527,25,success
NODE_SIMULATION,1767416560,1767416719,159,success
INTERIM_HEALTH_CHECK,1767416722,1767416747,25,success
RACK_SIMULATION,1767416749,1767417119,370,success
FINAL_HEALTH_CHECK,1767417123,1767417145,22,success
FINAL_HEALTH_CHECK,1767417148,1767417163,15,success
