step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767471146,1767471161,15,success
HEALTH_CHECK_3,1767471163,1767471189,26,success
HEALTH_CHECK_1,1767471191,1767471222,31,success
HEALTH_CHECK_2,1767471225,1767471248,23,success
NODE_SIMULATION,1767471251,1767471412,161,success
INTERIM_HEALTH_CHECK,1767471414,1767471436,22,success
RACK_SIMULATION,1767471439,1767471798,359,success
FINAL_HEALTH_CHECK,1767471801,1767471825,24,success
FINAL_HEALTH_CHECK,1767471827,1767471841,14,success
