step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767439124,1767439138,14,success
HEALTH_CHECK_2,1767439168,1767439192,24,success
HEALTH_CHECK_1,1767439141,1767439165,24,success
HEALTH_CHECK_3,1767439195,1767439222,27,success
NODE_SIMULATION,1767439224,1767439384,160,success
INTERIM_HEALTH_CHECK,1767439387,1767439412,25,success
RACK_SIMULATION,1767439415,1767439776,361,success
FINAL_HEALTH_CHECK,1767439779,1767439807,28,success
FINAL_HEALTH_CHECK,1767439810,1767439825,15,success
