step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767480501,1767480515,14,success
HEALTH_CHECK_3,1767480518,1767480540,22,success
HEALTH_CHECK_1,1767480543,1767480566,23,success
HEALTH_CHECK_2,1767480568,1767480591,23,success
NODE_SIMULATION,1767480594,1767480754,160,success
INTERIM_HEALTH_CHECK,1767480757,1767480783,26,success
RACK_SIMULATION,1767480785,1767481143,358,success
FINAL_HEALTH_CHECK,1767481146,1767481170,24,success
FINAL_HEALTH_CHECK,1767481173,1767481187,14,success
