step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767442360,1767442374,14,success
HEALTH_CHECK_2,1767442377,1767442406,29,success
HEALTH_CHECK_1,1767442409,1767442433,24,success
HEALTH_CHECK_3,1767442436,1767442475,39,success
NODE_SIMULATION,1767442478,1767442636,158,success
INTERIM_HEALTH_CHECK,1767442640,1767442665,25,success
RACK_SIMULATION,1767442668,1767443035,367,success
FINAL_HEALTH_CHECK,1767443038,1767443062,24,success
FINAL_HEALTH_CHECK,1767443065,1767443087,22,success
