step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767435880,1767435896,16,success
HEALTH_CHECK_1,1767435898,1767435924,26,success
HEALTH_CHECK_3,1767435927,1767435952,25,success
HEALTH_CHECK_2,1767435954,1767435982,28,success
NODE_SIMULATION,1767435985,1767436158,173,success
INTERIM_HEALTH_CHECK,1767436161,1767436188,27,success
RACK_SIMULATION,1767436191,1767436557,366,success
FINAL_HEALTH_CHECK,1767436561,1767436591,30,success
FINAL_HEALTH_CHECK,1767436594,1767436610,16,success
