step,start_epoch,end_epoch,duration_seconds,status
INITIALIZE,1767485167,1767485180,13,success
HEALTH_CHECK_3,1767485214,1767485239,25,success
HEALTH_CHECK_2,1767485183,1767485211,28,success
HEALTH_CHECK_1,1767485242,1767485268,26,success
NODE_SIMULATION,1767485271,1767485431,160,success
INTERIM_HEALTH_CHECK,1767485434,1767485460,26,success
RACK_SIMULATION,1767485463,1767485825,362,success
FINAL_HEALTH_CHECK,1767485828,1767485852,24,success
FINAL_HEALTH_CHECK,1767485855,1767485869,14,success
